text1,text2,tag1,tag2,split,file,split
Anf. 56 Statsrådet GÖRAN PERSSON (s):,"Herr talman! Poängen i mitt inlägg var faktiskt, fru",1,0,0,/content/corpus/protocols/199091/prot-199091--28.xml,train
Anf. 2 CHARLOTTE CEDERSCHIÖLD,(m):,1,1,1,/content/corpus/protocols/199394/prot-199394--32.xml,train
Anf. 155 NIKOS PAPADOPOULOS (s):,"Herr talman! Det gläder mig att höra försvarsministern säga att
              informationen till invandrarungdomar, och även hela skolan, är
              på väg. Men den selektering som jag vill betona finns inte bara
              vid mönstringen.",1,0,0,/content/corpus/protocols/199697/prot-199697--115.xml,train
Anf. 54 AGNETA LUTTROPP (MP) replik:,"Herr talman! Ja, det är riktigt att det ser olika ut i landstingen
              i dag, att de har gjort olika val och har olika tillgång på hörapparater.",1,0,0,/content/corpus/protocols/201314/prot-201314--105.xml,train
Herr Johanson i Huskvarna:,"Herr talman! Jag är gammal motionär i denna fråga. År 1921 väcktes
              nämligen en liknande motion, och jag var då en av dem, som frambar
              denna. Vi hade vid det tillfället en mycket långvarig och allvarlig
              debatt i frågan i denna kammare. Jag vill erinra dem, som voro
              här då, om att vi debatterade frågan i nära två dagar. Och slutet
              av den överläggningen blev, att andra kammaren godkände det förslag,
              som framställts. Det var samma förslag rörande tiden för kristendomsundervisningen
              1 folkskolan, som det motionärerna nu framfört, nämligen att den
              skulle vara 3 veckotimmar. Första kammaren avslog däremot detta
              yrkande med några få rösters majoritet. De som äro intresserade
              för saken känna till den vidare utvecklingen. De krav, som vi
              den gången framställde, hava i stor utsträckning blivit uppfyllda.
              Enligt de bestämmelser, som vi nu hava, är det nämligen så, att
              om det bland skolstyrelserna i landet finns en allvarlig vilja
              att använda 3 veckotimmar för kristendomsämnet i skolan, så är
              detta även i stor utsträckning möjligt.",1,0,0,/content/corpus/protocols/1933/prot-1933--ak--37.xml,train
Anf. 208 JESSICA ROSENCRANTZ (M) replik:,"Fru talman! Som jag sa i mitt anförande tror jag att det är viktigt
              att säkerställa att människor både på landsbygden och i våra städer
              kan få ihop sin tillvaro och ta sig till och från arbetet. Då
              krävs genomtänkta styrmedel.",1,0,0,/content/corpus/protocols/201819/prot-201819--33.xml,train
"Chefen för handelsdepartementet, herr statsrådet LANGE:","Herr talman! Jag förstår att herr Wahlund är angelägen att få
              hålla sitt huvudanförande, men jag hade faktiskt begärt ordet
              i detta replikskifte. Jag vill från början framhålla att jag inte
              egentligen har någonting att säga till herr Wahlund mer än att
              det fanns andra skäl som gjorde det nödvändigt för Sveriges dåvarande
              statsminister att använda uttrycket »Vår beredskap är god» än
              dem jag kan åberopa i dagens läge.",1,0,0,/content/corpus/protocols/1966/prot-1966--ak--12.xml,train
"Herr Fast, som anförde:","Herr talman! Någon skall ju börja debatten efter middagen, och
              denna gång har det blivit min tur. Jag skall försöka att fatta
              mig kort, särskilt som vi ju fört två detta ämne ganska närbesläktade
              de-",1,0,0,/content/corpus/protocols/1946/prot-1946--ak--26.xml,train
Anf. 49 GÖTE JONSSON (m) replik:,"Herr talman! Jag är inte van vid att vi i politiska sammanhang,
              efter att vi har kommit överens om saker och ting, skall anlita
              jurister för att kontrollera att det hela håller. Om man vill
              sysselsätta jurister vore detta ju en ganska specifik uppgift,
              men vi arbetar inte på det sättet.",1,0,0,/content/corpus/protocols/199394/prot-199394--92.xml,train
Herr Thelin:,"Herr talman! Här är det fråga om två överlärare vid gymnastiska
              centralinstitutet. Det föreslås av statsutskottet, att dessa lärare
              skola få sina löner väsentligt reducerade, men det är ju ett faktum,
              att de krav, som efter omorganisationen ställas på lärarna, ingalunda
              bli mindre än de krav, som hittills ställts på dem. De få minst
              lika mycket arbete att utföra vid institutet som de hitintills
              ha haft. Under sådana förhållanden och då dessa båda lärare ha
              haft all anledning att anse sig vara ordinarie, finner jag det
              för min del orimligt och oriktigt, att staten på det sättet skär
              av deras löneinkomster vid en omreglering av gymnastiska centralinstitutet.",1,0,0,/content/corpus/protocols/1934/prot-1934--fk--33.xml,train
SUNDSTRÖM (s),Fru talman! Jag kan svara väldigt kort på detta. I,1,0,0,/content/corpus/protocols/199596/prot-199596--65.xml,train
Anf. 157 Miljöminister BIRGITTA DAHL:,"Fru talman! Annika Åhnberg har frågat mig om regeringen avser
              att lägga fram en proposition liknande den i Förbundsrepubliken
              Tyskland som ger handeln skyldighet att ta hand om de förpackningar
              som kunden väljer att lämna direkt i butiken. Annika Åhnberg har
              också frågat mig om vad regeringen avser att göra för att förhindra
              att en ny flerskiktsförpackning kommer ut på marknaden.",1,0,0,/content/corpus/protocols/199091/prot-199091--5.xml,train
Anf. 66 CECILIA MAGNUSSON (m) replik:,"Herr talman! Med förlov är det en kraftig översynssignal att
              dra in en femtedel av anslaget. Vi har ju även efter det att kyrkan
              skildes från staten en del tilläggsuppdrag som kyrkan skulle sköta
              åt staten, till exempel begravningsväsendet.",1,0,0,/content/corpus/protocols/200607/prot-200607--39.xml,train
Herr förste vice talmannen SKOGLUND (h) kort genmäle:,"Herr talman! Jag skall endast be att få svara på ett avsnitt
              i herr Wedéns anförande.",1,0,0,/content/corpus/protocols/1954/prot-1954-hÃ¶st-ak--31.xml,train
Herr Nerman:,"Herr talman! Jag tackar statsministern för hans svar och ber
              att få knyta några reflexioner till det. Jag anser den fråga det
              här gäller så principiellt viktig för Sveriges ställning som rättsstat,
              att jag vågar ta några minuter av kammarens och statsministerns
              tid.",1,0,0,/content/corpus/protocols/1946/prot-1946--fk--30.xml,train
Anf. 56 KARIN THORBORG (v) replik:,"Herr talman! I och med att vi är motståndare till det här fördraget
              säger vi inte automatiskt att Nicefördraget är vare sig sämre
              eller bättre. Vi kämpar mot en förändring som vi inte vill ha.
              Vi kommer att protestera mot de förändringar som kommer att ske.
              Om Nicefördraget är sämre eller bättre tror jag inte spelar någon
              större roll, utan från och med det att vi tycker att det här fördraget
              ändrar beslutsmakten och för över mer makt till EU måste vi bekämpa
              det. Om det här fördraget inte går igenom kommer naturligtvis
              Nicefördraget att fortsätta att gälla, men vi säger inte nej till
              fortsatt förändringsarbete.",1,0,0,/content/corpus/protocols/200405/prot-200405--115.xml,train
Herr HANSSON i Skegrie (cp):,"Herr talman! Nej, herr Sköld, forskningen på trädgårdsområdet
              omfattar väsentligt mer än så. Man forskar i växtens hela anatomi,
              blad, väv, rötter etc. Man bedriver sålunda forskning över hela
              trädgårdsområdet, såvitt jag är riktigt underrättad.",1,0,0,/content/corpus/protocols/1964/prot-1964--ak--22.xml,train
Herr Pehrsson i Bramstorp:,"Herr talman! Det föreliggande utskottsbetänkandet hänvisar i
              motiveringen bland annat till en del problem, som äro upptagna
              i den kungl. propositionen rörande lagstiftning om vissa ekonomiska
              stridsåtgärder. Det är s. k. skyddsarbete, varseltid och behörighetsregler.
              Efter den utgång, förevarande lagstiftningsfråga fick i lördags,
              saknar enligt mitt förmenande den här föreliggande motiveringen
              de förutsättningar, som varit till finnandes tidigare. Redan 1
              den kungl. propositionen berördes i betydande utsträckning en
              del sådana frågor, som sammanhänga med arbetsfredsproblemet i
              dess helhet, och utskottets förslag innehöll därutöver förbättringar
              av propositionen i vissa avseenden, men på grund av riksdagens
              beslut förra lördagen äro dessa frågor fortfarande olösta.",1,0,0,/content/corpus/protocols/1935/prot-1935--ak--42.xml,train
"Herr Olsson, Oscar:","Herr talman! Det är en sak, som jag redan från början skulle
              vilja ha bort ur diskussionen i denna fråga om det Svedbomska
              arvet, därför att den saken är fullkomligt onödig att taga upp
              här. Erik Svedbom efterlämnade 1,200,000 kronor, som tillfalla
              arvsfonden. Motionerna gå ut på, att av denna summa 800,000 kronor
              skulle avstås för stora kulturella uppgifter.",1,0,0,/content/corpus/protocols/1931/prot-1931--fk--42.xml,train
Anf. 61 BERTIL MÅBRINK (v) replik:,Herr talman! Det argumentet har man hört förut.,1,0,0,/content/corpus/protocols/199394/prot-199394--107.xml,train
Anf. 141 Statsrådet THOMAS ÖSTROS (s):,Fru talman! Skatteväxling är en intressant tanke.,1,0,0,/content/corpus/protocols/199798/prot-199798--121.xml,train
Anf. 131 MARIETTA DE POURBAIX-LUNDIN (m):,"Herr talman! Jag tackar för svaret, som fascinerar men kanske
              mest förskräcker. Statsrådet har i svaret reducerat handikappades
              levnadsförhållanden till en kamp mellan stat och kommun, en kamp
              om vem som skall betala.",1,0,0,/content/corpus/protocols/199697/prot-199697--65.xml,train
Anf. 15 CAMILLA WALTERSSON GRÖNVALL (M) replik:,"Fru talman! Ledamoten har här i dag i sitt anförande beskrivit
              på vilket sätt som regeringen har arbetat under denna pandemi.
              Jag konstaterade i mitt anförande att Sverige har varit väldigt
              sent på i stort sett varenda punkt i den här pandemin. Det har
              handlat om testning, det har handlat om smittspårning och det
              har inte minst handlat om när vi stängde våra äldreboenden.",1,0,0,/content/corpus/protocols/202122/prot-202122--8.xml,train
