text1,compounded,file,split
Anf. 40 RIKARD LARSSON (S) replik,0,/content/corpus/protocols/202021/prot-202021--146.xml,test
Herr LUNDGREN (h):,0,/content/corpus/protocols/1953/prot-1953--fk--22.xml,test
"Herr JOHANSSON, TAGE, (s):",0,/content/corpus/protocols/1959/prot-1959--fk--19.xml,test
Anf. 172 RIGMOR STENMARK (c) replik:,0,/content/corpus/protocols/200001/prot-200001--118.xml,test
Anf. 25 Statsminister STEFAN LÖFVEN (S) replik:,0,/content/corpus/protocols/201819/prot-201819--103.xml,test
Anf. 57 Arbetsmarknadsminister ANDERS,0,/content/corpus/protocols/199495/prot-199495--114.xml,test
Herr CARLSSON i kort genmäle:,0,/content/corpus/protocols/1956/prot-1956--ak--18.xml,test
"Herr finansministern STRÄNG, som meddelat att han i samband med
            den allmänpolitiska debatten ämnade besvara dels herr Heléns (fp)
            den 16 oktober framställda interpellation, nr 86, angående behovet
            av lättnader i kreditpolitiken, dels herr Hermanssons (vpk) den
            16 oktober framställda interpellation, nr 95, om skärpt bolagsbeskattning,
            m. m., erhöll ordet och anförde:",0,/content/corpus/protocols/1974/prot-1974--115.xml,
"Erlander: Käre Herman. Det förstår Du väl att vi skall se förnärmade
            ut — över oppositionens fräckhet.",1,/content/corpus/protocols/1956/prot-1956--ak--2.xml,
"Ordet lämnades härefter till herr statsrådet och chefen för industridepartementet
            WICKMAN, som meddelat, att han ämnade vid detta sammanträde",0,/content/corpus/protocols/1970/prot-1970--fk--21.xml,
"Herr PERSSON i Appuna (kort genmäle) : Herr talman! Om herr Rubbestad
              vid något tillfälle skulle vilja göra mig sällskap till Östergötland,
              skulle jag visa honom en gård på 800 iunnland, som har klarat
              sin skörd. Låt oss säga att den skulle få 200 kronor per tunnland.
              Så finns där också en liten gård i skogen på 6—7 tunnland, som
              inte har fått in sin skörd. Brukaren av den första gården, som
              fått in skörd från 800 tunnland, skall alltså få ett generellt
              bidrag. Kan det vara riktigt, herr Rubbestad?",1,/content/corpus/protocols/1952/prot-1952-hÃ¶st-ak--27.xml,
"Herr LUNDGREN (kort genmäle) : Herr talman! Det var ingalunda
              min mening att påstå, att de värnpliktiga skulle begå",1,/content/corpus/protocols/1951/prot-1951--fk--18.xml,
"Herr HEDLUND i Rådom (kort genmäle) : Herr talman! Jag medger,
              att när",1,/content/corpus/protocols/1948/prot-1948--ak--17.xml,
"Herr BENGTSON (bf) erhöll på begäran ordet och anförde: Herr
            talman! Programutformningen i Radiotjänst har på senaste tiden
            utlöst åtskillig kritik. I den mån denna riktar sig mot radio-",1,/content/corpus/protocols/1953/prot-1953--fk--7.xml,
"Ordet lämnades härefter till herr MAGNUSSON (h), som anförde:
            Herr talman! Aktiebolaget Linjebuss ansökte den 25 juni i år hos
            statens biltrafiknämnd om tillstånd att bedriva internationell
            linjetrafik för personoch godsbefordran mellan Stockholm och Malmö
            samt Stockholm och Göteborg. Ansökan beviljades den 26 juni, och
            biltrafiknämnden förordnade tillika att tillståndet skulle gälla
            utan hinder av att det icke vunnit laga kraft.",1,/content/corpus/protocols/1953/prot-1953-hÃ¶st-fk--25.xml,
"FÖRSTE VICE TALMANNEN: Jag får meddela att miljöoch energiminister
              Birgitta Dahl är sjuk och inte kan besvara interpellationer vare
              sig i morgon eller på fredag.",1,/content/corpus/protocols/198990/prot-198990--21.xml,
"Ordet lämnades på begäran till Herr NILSSON i Agnäs (m), som
              yttrade: Herr talman! Genom riksdagsbeslut 1964, 1970 och 1972
              har slagits fast att regionalpolitikens uppgift skall vara att
              förena ett effektivare resursutnyttjande på kortare och längre
              sikt liksom ökad ekonomisk tillväxt med en förbättrad jämvikt,
              socialt och kulturellt, mellan människor bosatta i olika regioner.
              Bl.a. framhölls så sent som 1972 att det är förbättringar i de
              enskilda människornas villkor som skall stå i centrum för den
              praktiska regionalpolitiken. För enskilda människors villkor i
              olika glesbygder av vårt land intar servicen i form av kommunikationer,
              butiker och framför allt post en mycket 39 framträdande plats",1,/content/corpus/protocols/1974/prot-1974--101.xml,
"Chefen för försvarsdepartementet, herr statsrådet TORSTEN NILSSON,
            erhöll på begäran ordet för att besvara herr Hanssons i Skediga
            interpellation angående beredande av möjlighet för jordbrukare
            att fullgöra sina repetitionsövningar under tidsperioder, då brådskande
            jordbruksarbete icke pågår.",0,/content/corpus/protocols/1952/prot-1952-hÃ¶st-ak--30.xml,
"Herr SJÖLIN (kort genmäöäle): Herr talman! Detta sista argument
              utgör inte alls något argument i denna angelägenhet. I allmänhet
              är det så — som jag antydde i exemplet med bageriidkaren att man
              t. ex. har en grundavgift på låt oss säga 15 kronor per kW för
              en effekt på 25 kW och t. ex. för de första 20000 kWh 6 öre och
              sedan för de nästa 20000 kWh 4 öre. Att sålunda fastställa vilka
              kostnader som belöper sig på de första 40 000 kWh är ingen svårighet.
              Vill man i övrigt fördela grundavgiften på hela förbrukningen
              är det inte heller omöjligt. Det finns alltid utvägar rent tekniskt
              sett att lösa frågan. Det är jag övertygad om.",1,/content/corpus/protocols/1952/prot-1952--ak--17.xml,
"Statsrådet MARGOT WALLSTRÖM: Herr talman! Karin Starrin får gärna
              återkomma så att vi får en debatt om sakfrågorna när det gäller
              miljömärkningssystem.",1,/content/corpus/protocols/198990/prot-198990--34.xml,
"Hans excellens herr statsministern Ekman: Jag vill endast erinra
              herr Lindman därom — när han nu gång på gång åberopar den ansvariga
              myndig-",1,/content/corpus/protocols/1931/prot-1931--ak--11.xml,
"Ordet lämnades till herr statsrådet och chefen för kommunikationsdepartementet
            SKOGLUND, som meddelat, att han ämnade vid detta sammanträde besvara
            herr Lundströms interpellation angående erfarenheterna av den
            generella hastighetsbegränsningen under tiden den 22 december
            1960—den 9 januari 1961, och nu yttrade:",0,/content/corpus/protocols/1961/prot-1961--fk--9.xml,
"Utbildningsministern JAN-ERIK WIKSTRÖM: Herr talman! Ja, det
              är ett problem som vi alla har att leva med — att försöka anpassa
              oss till de faktiska resurser som står till buds.",1,/content/corpus/protocols/197980/prot-197980--98.xml,
"Herr statsrådet MOBERG, som meddelat, att han i samband med behandlingen
            av denna punkt ämnade besvara herr Molins (fp) den 16 mars framställda
            interpellation, nr 76, angående den nya studieordningen vid universitetens
            fria fakulteter, erhöll ordet och anförde:",0,/content/corpus/protocols/1971/prot-1971--63.xml,
"Hans excellens herr ministern för utrikes ärendena Ginther, som
            enligt å föredragningslistan gjord anteckning komme att vid detta
            sammanträde besvara herr Lindhagens interpellation angående den
            svensktalande befolkningen i Estland, erhöll ordet och anförde:
            Herr talman! Herr Lindhagen har till mig framställt interpellation
            rörande frågan om evakuering av den svenskspråkiga befolkningen
            på vissa öar utanför Estlands kust och därmed sammanhängande svårigheter
            för befolkningen. Interpellanten har därvid formulerat följande
            frågor:",1,/content/corpus/protocols/1940/prot-1940--fk--36.xml,
"Bostadsministern ELVY OLSSON erhöll ordet för att besvara Paul
              Janssons (s) den 7 december anmälda fråga, 1977/78:200, och anförde:
              Herr talman! Paul Jansson har frågat mig om jag anser det vara
              rimligt att Hjo kommun skall behöva vänta över ett år på regeringens
              ställningstagande i ett expropriationsärende. Han har vidare frågat
              när jag",1,/content/corpus/protocols/197778/prot-197778--52.xml,
"Statsrådet LENA HJELM-WALLÉN: Herr talman! Jag är själv generellt
              sett väldigt positiv till svenska enskilda organisationers biståndsverksamhet.
              Jag har den erfarenheten att man är det",1,/content/corpus/protocols/198990/prot-198990--44.xml,
"Herr förste vice talmannan SKOG- LUND: Herr talman! Den som under
              åtskilliga år haft tillfälle att se åtminstone en del av den svenska
              statsförvaltningen kommer nog till den uppfattningen, att vi här
              i landet har förmånen att ha en väl kvalificerad och duglig tjänstemannakår,
              en kår som utför ett mycket plikttroget arbete och om vilken man
              endast kan säga att det är undantagen som bekräftar denna regel.
              Under sådana förhållanden måste det också vara riktigt att statens
              tjänstemän har möjligheter att genom sina organisationer förhandla
              och på den vägen träffa en uppgörelse med sin huvudman, staten.",1,/content/corpus/protocols/1952/prot-1952--ak--21.xml,
"Chefen för socialdepartementet, herr statsrådet Möller, som anförde:
            Herr Svar å talan! Med kammarens tillstånd har herr Osberg till
            mig framställt föl-interpellation. Jande fråga:",1,/content/corpus/protocols/1937/prot-1937--ak--42.xml,
"Herr LARSSON i Luttra (bf) erhöll på begäran ordet och yttrade:
              Herr talman! Under de stora militära fälttjänstövningarna innevarande
              höst i Skaraborgs och Älvsborgs län har betydande skador anställts
              på mark, vägar, växande gröda och skog. Värdering av dessa skador
              pågår nu för bestämmande av ersättningar till de skadelidande.
              Värderingen utföres av en värderingsnämnd med dels militära representanter
              och dels av länsstyrelsen utsedda värderingsmän och tillgår i
              regel så, att två eller flera ledamöter av nämnden",1,/content/corpus/protocols/1953/prot-1953-hÃ¶st-ak--25.xml,
"fråga, nr 206, och anförde: Fru talman! Herr Persson i Heden
              har frågat mig om jag är beredd",1,/content/corpus/protocols/1974/prot-1974--85.xml,
"Herr statsrådet och chefen för finansdepartementet Wigforss,
            som tillkänna- Ang. en melgivit, att han hade för avsikt att vid
            detta sammanträde besvara herr Westmans !e? Skandina-",0,/content/corpus/protocols/1935/prot-1935--fk--31.xml,
"Utbildningsministern JAN-ERIK WIKSTRÖM erhöll ordet för att besvara
              Oswald Söderqvists (vpk) den 21 november anmälda interpellation,
              1977/78:77, och anförde: Herr talman! Oswald Söderqvist har frågat
              mig om jag anser att forskning av det slag som hybrid-DNA-forskning
              utgör är nödvändig i Sverige och om inte regionala och kommunala
              myndigheter bör beredas tillfälle att delta i förberedelsearbetet
              för uppbyggnad av forskningslaboratorier för sådan forskning.
              Vidare har Oswald Söderqvist frågat om jag är villig att 37",1,/content/corpus/protocols/197778/prot-197778--46.xml,
"Ang. bränsle- Herr statsrådet M alm, som tillkännagivit, att
            han ämnade vid BORG detta sammanträde besvara herr Bondesons interpellation
            angående nens vel. bränslekommissionens ved, erhöll nu ordet och
            yttrade: Herr greve",1,/content/corpus/protocols/1921/prot-1921--fk--39.xml,
"Herr ELOWSSON, NILS (kort genmä- 1e): Herr talman! Tanken i det
              nutida svenska försvaret är ju den, att kustförsvarsförbanden
              = tillsammans med hemvärnet skola kunna fånga upp den första stöten
              i ett angrepp och att de skola lokalisera fienden, vare sig han
              kommer vid kusten eller ifrån luften, i väntan på att de reguljära
              starkare förbanden skola hinna fram. I Skåne ha vi ju det motoriserade
              I 7 och det motoriserade Vendes artilleriregemente, som på ett
              par timmars tid lätt kunna kastas från vilken sida av Skåne som
              helst till den andra. Det är dessa som först skulle sättas in,
              när det gäller att försvara Skåne, och vi kunna väl gå ut ifrån
              att de hinna fram ungefär lika fort som K 2 skulle hinna göra,
              om en attack skulle sättas in vid någon annan del av skånska kusten
              än just vid Hälsingborg.",1,/content/corpus/protocols/1951/prot-1951--fk--21.xml,
"I ett mejl skriver Hanna: Annie! Du berättade i en källarlokal
              i Uppsala om hur du beundrade Dagny Taggart. Det förvånar mig
              inte. I likhet med Ayn Rands romanfigur har du alltid symboliserat
              en rak och oböjlig rygg i mina ögon. Jag skulle önska att du visade
              vad ordet integritet betyder den 17. Jag vet att du kan vara Dagny.",0,/content/corpus/protocols/200708/prot-200708--130.xml,
"Anf. 12 Finansminister KJELL-OLOF FELDT: Herr talman! Även om
              postverket gör sitt bästa för att uppmuntra oss att skriva brev
              till varandra kan man säga: En del brev borde aldrig ha avsänts.",1,/content/corpus/protocols/198788/prot-198788--77.xml,
"Herr statsrådet Ericsson, som tillkännagivit, att han hade för
            avsikt att vid Ang. pappersdetta sammanträde besvara herr Holmbäcks
            interpellation angående pappers-”7ansoneringen ransoneringen och
            den vetenskapliga litteraturen, erhöll ordet och anförde: ”""fapliga
            Herr talman! I en med första kammarens tillstånd framställd interpellation
            har litteraturen. herr Holmbäck till mig framställt följande fråga:",1,/content/corpus/protocols/1947/prot-1947--fk--36.xml,
"Hans excellens herr statsministern ERLANDER erhöll på begäran
            ordet för att besvara herr Gustafssons i Borås interpellation
            angående åtgärder mot den tilltagande ungdomsbrottsligheten.",0,/content/corpus/protocols/1959/prot-1959-hÃ¶st-ak--32.xml,
"Juridiska utskottets ordförande, f. danske utrikesministern Thestrup,
              gick ännu längre i sitt slutinlägg: ”Hr president! Jeg skal ikke
              forlenge diskussionen ret meget, men vil bare sige at jeg icke
              af hr. Lidboms indleg kunne undgå at få den opfattelse, at man
              fra den svenske regerings side ikke regner med, at der er andre
              meninger, der har nogen betydning end de meninger, de selv har
              og ikke kan tenke sig, at der på noget som helst område kan vere
              berettigede anskuelser også andetsteds.",0,/content/corpus/protocols/1973/prot-1973--49.xml,
"Herr statsrådet och chefen för civildepartementet LINGMAN, som
            tillkännagivit, att han hade för avsikt att vid detta sammanträde
            besvara herr Lundqvists interpellation angående <dyrortsindelningen
            för Stockholms inre förortsområde, erhöll ordet och anförde: Herr
            talman! Herr Lundqvist har frågat mig, om jag vill redogöra för
            de motiv, som legat till grund för Kungl. Maj:ts frångående av
            socialstyrelsens och dyrortsnämndens förslag till ortsindelning
            för Stockholms inre förortsområde och om jag har för avsikt att
            inom en nära framtid skapa en enhetlig ortsindelning för Stockholm
            och dess inre förortsområde.",1,/content/corpus/protocols/1953/prot-1953-hÃ¶st-fk--27.xml,
"Vidare lämnades på begäran ordet till herr Brädefors, som anförde:
            Den av Kammergericht i Stade onsdagen den 26 dennes avkunnade
            domen på fem års tukthus mot den svenske sjömannen Erik Jansson
            har väckt största uppseende och berättigad harm i de vidaste kretsar.
            Proportionen mellan brott och",1,/content/corpus/protocols/1936/prot-1936--ak--13.xml,
"Industriministern NILS ÅSLING erhöll ordet för att besvara Nils-Olof
              Grönhagens (s) den 8 november anmälda fråga, 1979/80:100, och
              anförde: Herr talman! Nils-Olof Grönhagen har frågat mig dels
              om NCB:s handlande överensstämmer med den regionalpolitiska syn
              som regeringen har, dels om jag kommer att vidta några åtgärder.
              Nils-Olof Grönhagen syftar här på de planer som NCB:s styrelse
              enligt vad som uppges har att förlägga sitt koncernkontor till
              Sundsvall. Jag vill som svar på frågan framhålla att riksdagen
              i tidigare sammanhang, senast år 1978 (prop. 1977/78:96, NU 1977/78:50,
              rskr 1977/78:225) i samband med behandlingen av frågan om medelstillskott
              till LKAB, har 109",1,/content/corpus/protocols/197980/prot-197980--29.xml,
"Greve Spens: Herr greve och talman, mina herrar! Enligt lagen
            om samvetsömma värnpliktiga den 21 maj 1920, som är en provisorisk
            lag med 5 års giltighet från och med den 1 januari 1921, äga värnpliktiga,
            som hysa allvarliga på religiös övertygelse grundade samvetsbetänkligheter
            mot värnpliktstjänstgöringens fullgörande i den ordning, gällande
            värnpliktslag bestämmer, antingen att befrias från att under sin
            värnpliktstjänstgöring övas i vapnens bruk och bära vapen eller
            ammunition, om deras samvetsbetänkligheter inskränka sig därtill,
            eller ock att utföra civilt arbete för statens räkning, om deras
            samvetsbetänkligheter avse varje tjänstgöring vid krigsmakten.
            Den förra gruppen av samvetsömma värnpliktiga kallas vapenvägrare,
            och den senare gruppen kallas civilarbetare. Enligt 1920 års lag
            skulle vapenvägrare hava 25 Jo och civilarbetare 50 Jo längre
            tjänstgöringstid än vapenföra värnpliktiga vid de vapenslag, för
            vilka längsta tjänstgöringstid föreskrivits, d. v. s. värnpliktiga
            vid kavalleriet och därmed jämställda. Den förkortning av utbildningstiden,
            som de senaste årsklasserna av värnpliktiga fått åtnjuta, har
            även kommit de samvetsömma till godo.",1,/content/corpus/protocols/1923/prot-1923--fk--17.xml,
"iterr HALLÉN: Herr talman! Med hänsyn till den förestående långa
              debatt i andra ärenden, som är att förvänta, skall jag försöka
              undvika att ta upp nå-",1,/content/corpus/protocols/1951/prot-1951-extrahÃ¶st-ak--35.xml,
"9 februari 1989 Anf. 27 Statsrådet MAJ-LIS LÖÖW: Om handläggningen
            av Herr talman! Lars Norberg har frågat om regeringen är beredd
            att se till att vissa asylärenden",1,/content/corpus/protocols/198889/prot-198889--64.xml,
"Ordet lämnades till statsrådet Kock, som tillkännagivit, att
            hon hade för avsikt att vid detta sammanträde besvara nämnda fråga,
            och nu anförde: Herr talman! Herr Näsgård har till statsrådet
            och chefen för handelsdepartementet riktat följande fråga:",1,/content/corpus/protocols/1947/prot-1947--fk--26.xml,
Greve Lagerbjelke: Endast ett par ord som replik till herr Wohlin.,1,/content/corpus/protocols/1925/prot-1925--fk--33.xml,
"ARNE ANDERSSON i Gamleby (s): Herr talman! Jag tackar för den
              ytterligare preciseringen. Det stämmer helt överens med den uppfattning
              man har lokalt — både inom kommunen och",1,/content/corpus/protocols/197980/prot-197980--65.xml,
"Kommunministern JOHANNES ANTONSSON: Herr talman! Jag vill ta
              tillfället i akt att försäkra Evert Svensson om",1,/content/corpus/protocols/197778/prot-197778--24.xml,
"Herr statsrådet MOBERG, som tillkännagivit, att han hade för
            avsikt att vid detta sammanträde besvara herr Sörensons (fp) interpellation
            angående förläggningen av avslutningsdagar för",0,/content/corpus/protocols/1969/prot-1969--fk--11.xml,
"Herr kommunikationsministern NOR LING Herr talman! Det har ställts
              en rad frågor, och jag skall försöka",1,/content/corpus/protocols/1972/prot-1972--143.xml,
"Statsrådet KARIN ANDERSSON: Herr talman! Beslutet kom för sent,
              därom är Billy Eriksson och jag eniga. Jag tycker att saken var
              unik, och jag arbetade mycket för att invandrarna 45",1,/content/corpus/protocols/197980/prot-197980--142.xml,
"Anf. 35 STEN ANDERSSON i Malmö (m): Fru talman! Jag kom in i
              denna församling i februari detta år. Sedan dess har jag försökt
              att åtminstone några dagar i månaden jobba vidare i mitt",1,/content/corpus/protocols/198384/prot-198384--55.xml,
"Herr statsrådet och chefen för justitiedepartementet GEIJER erhöll
            ordet för att besvara herr Larfors” (s) fråga angående viss fondbildning
            genom tingshusbyggnadsskyldige, vilken fråga intagits i kammarens
            protokoll för den 2 december, och yttrade:",0,/content/corpus/protocols/1970/prot-1970-hÃ¶st-fk--44.xml,
"vill vi se. 3 mars 1987 Anf. 41 Miljöoch energiminister BIRGITTA
              DAHL: Om Akäsden (ot aR 7 z minska antalet trafik- Herr talman!
              Jag får avsluta med att svara ja på Lars Ernestams första å dödade
              renar",1,/content/corpus/protocols/198687/prot-198687--78.xml,
"Ordet lämnades till herr statsrådet och chefen för folkhushållningsdepartementet
            Eriksson, som enligt vad å föredragningslistan angivits komme
            att vid detta sammanträde besvara nämnda frågor och nu yttrade:
            Herr talman! Herr Nordenson har frågat mig:",1,/content/corpus/protocols/1940/prot-1940-urtima-fk--13.xml,
"Statsrådet BRITT MOGÅRD: Nr 146 Herr talman! Min ambition har
              jag angivit i och med att vi i budgetpro- Måndagen den positionen
              skrivit att dimensioneringen bör vara 250 platser. 19 maj 1980",1,/content/corpus/protocols/197980/prot-197980--146.xml,
"Kommunikationsministern BO TURESSON: Herr talman! Man har sagt
              att världens utveckling styrs av kommunikationerna. Det må vara
              ett överord, men att ett mycket klart samband finns är ändå obestridligt.
              Det gäller utvecklingen av ekonomi och välstånd men också relationerna
              mellan människor och nationer. I takt med utvecklingen inom transportsektorn
              har flygets betydelse för samhällsutvecklingen ökat. För svenskt
              vidkommande har flyget bli- 117",1,/content/corpus/protocols/197778/prot-197778--52.xml,
"Ordet lämnades härefter till herr statsrådet och chefen för justitiedepartementet
            KLING, som meddelat, att han ämnade vid detta sammanträde besvara
            herr Karl-Erik Erikssons (fp) interpellation angående kontrollen
            av att gällande hastighetsbegränsningar iakttages, och nu anförde:",0,/content/corpus/protocols/1967/prot-1967-hÃ¶st-fk--50.xml,
"Kommunikationsministern ULF ADELSOHN: Herr talman! Nej, det känner
              jag inte till.",1,/content/corpus/protocols/197980/prot-197980--32.xml,
"Chefen för finansdepartementet herr statsrådet Wigforss: Jag
              vill endast svara, att jag hade icke vare sig herr Hamrin eller
              herr Olsson i Kullenbergs-",1,/content/corpus/protocols/1933/prot-1933--ak--13.xml,
"Ordet lämnades härefter till herr NÄSGÅRD, som yttrade: Herr
            talman! Att mötesfriheten är starkt beroende av myndigheternas
            mer eller mindre välvilliga tolkningar av de författningsbestämmelser
            som finnas ställdes i en bjärt belysning genom den uppmärksammade
            händelse som utspelades i en stad i sydöstra Sverige sistlidna
            sommar. Pingstvännerna begärde tillstånd att anordna offentliga
            tältmöten i staden under tiden 2—14 augusti. Magistraten lämnade
            tillstånd för högst åtta dagar samt föreskrev inskränkningar i
            fråga om tiden för varje möte. Kvällsmöte skulle t. ex. vara avslutat
            senast kl. 21 och under högmässogudstjänst skulle inga sammankomster
            få äga rum. Beslutet överklaga-",1,/content/corpus/protocols/1949/prot-1949-hÃ¶st-fk--24.xml,
"Bostadsminister ULF LÖNNQVIST: Fru talman! Regeringen brukar
              inte specialmotivera sina beslut. Detsamma gäller när man tar
              ställning i den här sortens frågor.",1,/content/corpus/protocols/198990/prot-198990--16.xml,
"Anf. 151 GUNNAR NILSSON i Stockholm (s): Fru talman! Jag kan
              inte hindra Sten Svensson att läsa in material som handlar om
              löntagarfonderna, men jag skulle för min del i stället vilja diskutera
              fjärde AP-fonden, eftersom det är den som frågan gäller. Men jag
              sade ju inledningsvis att mycket tyder på att reservationen i
              första hand 113",1,/content/corpus/protocols/198485/prot-198485--51.xml,
"Herr SVENSSON i Ljungskile (kort genmäle) : Herr talman! Jag
              skall be att få ge herr Lindholm precis samma",1,/content/corpus/protocols/1948/prot-1948--ak--25.xml,
"Anf. 6 Arbetsmarknadsminister ANNA-GRETA LEIJON: Herr talman!
              Bruno Poromaa har frågat mig om regeringen är beredd att vidta
              åtgärder i syfte att förbättra sysselsättningsläget inom Karesuando
              församling och de till Karesuando närliggande områdena. Karesuando
              tillhör ett av de besvärligaste områdena i hela landet när det
              gäller sysselsättningen. Regeringen är också medveten om detta,
              och redan i november 1982 beslöt regeringen att avsätta 3 milj.
              kr. för att stiftelsen Samhällsföretag skulle kunna utföra en
              ny verkstadsbyggnad för Formelprodukter i Karesuando. Riksdagen
              beslöt i anledning av regeringens proposition 1982/83:120 om 113",1,/content/corpus/protocols/198485/prot-198485--95.xml,
"Fru SJÖSTRÖM-BENGTSSON (s) erhöll på begäran ordet och anförde:
              Herr talman! Den försöksverksamhet, som enligt 1950 års riksdagsbeslut
              skall föregå genomförandet av den nioåriga enhetsskolan, håller
              nu på att växa fram och får för varje år allt större omfattning.",1,/content/corpus/protocols/1953/prot-1953--fk--4.xml,
"Herr HAGBERG i Luleå (kort genmäle) : Herr talman! Det var inget
              parti i Norge, som förlorade så många av sina ledande män på grund
              av att tyskarna sköto dem som det kommunistiska; det var inget
              parti utom det kommunistiska, i fråga om vilket tyskarna satte
              ut höga pris på vederbörandes huvuden.",1,/content/corpus/protocols/1949/prot-1949--ak--17.xml,
"Herr OHLIN (kort genmäle) : Herr talman! Den avgörande frågan,
              som herr statsministern gick förbi med mycken dimbildning, är
              ju den: kommer denna skatt att minska investeringen i bilar mer
              än den redan existerande importbegränsningen gör? Det har inte
              från regeringsbänken kunnat påstås att så blir fallet, utan tvärtom
              ha ju regeringens uttalanden i propositionen klart angivit, att
              även om man tar skatten, får man ändå använda importbegränsning
              och kvotering för att ytterligare begränsa bilförsäljningen. Då
              måste jag upprepa mitt sifferexempel, som är det kortaste sättet
              att klargöra hithörande förhållanden. Om man inte kan importera
              och tillverka mer än 40 000 bilar och om denna skatt minskar efterfrågan
              från 60 000 till 50 000 bilar, kommer ju skatten inte att ha något
              inflytande på investeringens omfattning, ty det blir i alla fall
              40 000 bilar.",1,/content/corpus/protocols/1951/prot-1951-extrahÃ¶st-ak--28.xml,
"Herr statsrådet och chefen för civildepartementet LUNDKVIST erhöll
            ordet för att besvara herr Werners (vpk) fråga till herr statsrådet
            och chefen för Justitiedepartementet angående besvärsrätt för
            hyresgäster i ärenden angående bebyggelseplanering, vilken fråga
            intagits i kammarens protokoll för den 27 februari, och yttrade:",0,/content/corpus/protocols/1970/prot-1970--fk--12.xml,
"Herr statsrådet och chefen för kommunikationsdepartementet LUNDKVIST
            erhöll ordet för att besvara herr Sveningssons (m) fråga till
            herr statsrådet och chefen för socialdepartementet angående läkares
            anmälningsplikt beträffande trafikfarliga personer, vilken fråga
            intagits i kammarens protokoll för den 9 april, och anförde:",0,/content/corpus/protocols/1969/prot-1969--fk--20.xml,
"Ordet gavs därpå ånyo till herr statsrådet och chefen för kommunikationsdepartementet
            LUNDKVIST, som meddelat, att han ämnade vid detta sammanträde
            besvara jämväl herr Thorsten Larssons (cp) interpellation angående
            förläggande av en storflygplats i öresundsregionen, och nu yttrade:",0,/content/corpus/protocols/1968/prot-1968-hÃ¶st-fk--42.xml,
"Ordet lämnades härefter ännu en gång till herr statsrådet och
            chefen för jordbruksdepartementet BENGTSSON, som förklarat sig
            ämna vid detta sammanträde besvara jämväl herr Andreassons (cp)
            interpellation angående underrättelse till sakägare vid vissa
            förordnanden enligt naturvårdslagen, och nu anförde:",0,/content/corpus/protocols/1970/prot-1970--fk--29.xml,
"I andra kammaren fortsatte Lennart Geijer: ''Men jag kommer där
              tillbaka till vad jag sade i mitt förra anförande, nämligen att
              vi väl ändå kan klara oss igenom sådant utan att ta någon egentlig
              skada, om vi någon gång skulle komma i kontakt med framställningar
              av den arten, och därför tror jag inte heller att det har någon
              praktisk betydelse att vi försöker konstruera någon form av yttersta
              gräns.''",1,/content/corpus/protocols/199394/prot-199394--121.xml,
"faktori. PYOPOSition: (Forts.) Den, som vill, att kammaren bifaller
            bankoutskottets hemställan i punkten",0,/content/corpus/protocols/1924/prot-1924--ak--28.xml,
"Fru andre vice talmannen NETTELBRANDT (fp) kort genmäl Herr talman!
              Alltsedan finansministern struntade helt i den breda enighet som
              hade skapats genom den stora skatteberedningen 1964 har",1,/content/corpus/protocols/1973/prot-1973--108.xml,
"Herr statsrådet och chefen för justitiedepartementet Westman,
            som meddelat, att han ämnade vid detta sammanträde besvara nämnda
            frågor, erhöll ordet och anförde: Herr talman! Ledamoten av denna
            kammare herr Holmbäck har till mig riktat följande fråga:",1,/content/corpus/protocols/1943/prot-1943--fk--7.xml,
"Herr statsrådet och chefen för socialdepartementet ASPLING erhöll
            ordet för att besvara herr Svanströms fråga angående kariesprofylaktiska
            åtgärder, m, m., vilken fråga intagits i kammarens protokoll för
            den 22 februari, och yttrade:",1,/content/corpus/protocols/1967/prot-1967--fk--11.xml,
"Herr NILSSON, FERDINAND, (cp) erhöll på begäran ordet och anförde:
              Herr talman! Butiksdöden inom handeln är en för den enskilde djupt
              ingripande faktor inom vårt ekonomiska liv. Rationaliseringsvinsterna
              i kronor och ören är endast en sida av problemet och i det sammanhanget
              är det en för allmänheten icke betydelselös sak att de s. k. mellanhandskostnaderna
              knappast minskats. En annan sida av denna utveckling är dess negativa
              verkan i fråga om servicen, konsekvenserna även för boendet ute
              i bygderna, på olika orter eller i olika delar av tätorter osv.
              Vad det betyder för glesbygderna att en butik försvinner har ofta
              påtalats i lokaliseringssammanhang. De mindre tätorternas läge
              är ur denna synpunkt icke artskilt från landsbygdens. Men även
              för en del av en större tätort eller för en stadsdel är detta
              att sakna mindre specialbutiker eller i allmänhet närbutiker ofta
              mycket kännbart. För den som är bunden av arbete, kanske med längre
              restid mellan hem och arbetsplats, för upptagna husmödrar och
              inte minst för många äldre är det av värde att inte ha för långt
              till de butiker där de har att göra nästan dagliga inköp. Den
              utveckling som på området förekommit har redan tagit skrämmande
              proportioner och mycket talar för att någon kulmen ingalunda nåtts.
              Enbart inom livsmedelsbranschen upphörde",1,/content/corpus/protocols/1965/prot-1965-hÃ¶st-fk--37.xml,
"Herr statsrådet JOHANSSON erhöll ordet för att besvara herr Strandbergs
            (h) fråga till herr statsrådet och chefen för civildepartementet
            angående statliga ingrepp i avtalsförhandlingarna på lönemarknaden,
            vilken fråga intagits i kammarens protokoll för den 24 oktober,
            och anförde:",0,/content/corpus/protocols/1967/prot-1967-hÃ¶st-fk--40.xml,
