text,tag,hash,file
"Herr talman! Det är alldeles riktigt att det vi övertog var en
              mycket slarvigt inlämnad ansökan till landsbygdsprogrammet av
              den förra regeringen. Det var 330 utestående frågor som vi löste
              ut, och det jobbades oerhört intensivt av såväl departement som
              jordbruksverk. Vi fick det på plats och godkänt i maj 2015. Men
              det är ett helt nytt system, vilket innebär att man måste ha helt
              nya it-system . Vi har jobbat oerhört intensivt med det här.",0,0b465a0d,/content/corpus/protocols/201516/prot-201516--56.xml
till statsrådet Anna Johansson (S),0,0c10bf89,/content/corpus/protocols/201516/prot-201516--50.xml
Anf. 100 DANIEL BÄCKSTRÖM (C),1,66a7a4cd,/content/corpus/protocols/201516/prot-201516--49.xml
"Landsbygden står inför stora utmaningar men rymmer också goda
              möjligheter. Politiken ska bidra till livskraftiga och innovativa
              företag, till goda förutsättningar för boende på landsbygden och
              till att naturresurserna används hållbart, både i Sverige och
              globalt.",0,8e3bb90e,/content/corpus/protocols/201516/prot-201516--44.xml
Anf. 196 ARON EMILSSON (SD) replik:,1,61b6eb15,/content/corpus/protocols/201516/prot-201516--40.xml
"Här måste det till stora reformer, inte minst på området Internationell
              samverkan, framför allt för de människor som varje dag faller
              mellan stolarna.",0,d6cb1ee5,/content/corpus/protocols/201516/prot-201516--38.xml
Anf. 51 Arbetsmarknadsminister YLVA JOHANSSON (S) replik,1,9266aced,/content/corpus/protocols/201516/prot-201516--37.xml
(Applåder),0,13cc3d30,/content/corpus/protocols/201516/prot-201516--37.xml
"Fru talman! Nej, Christian Holm Barenfeld, regeringen gör inte
              bedömningen att vi har det för bra, tvärtom. Om vi hade levt i
              den bästa av världar hade vi inte behövt några skattehöjningar.",0,9394cba9,/content/corpus/protocols/201516/prot-201516--36.xml  
"Herr talman! Jag vill inledningsvis tacka Lotta Finstorp för
              att hon hjälper till att lyfta fram och hålla fokus på en viktig
              fråga.",0,1949fa66,/content/corpus/protocols/201516/prot-201516--3.xml
till statsrådet Sven-Erik Bucht (S),0,d0586089,/content/corpus/protocols/201516/prot-201516--26.xml
"4 FP, 1 KD, 1 -",0,5564df14,/content/corpus/protocols/201516/prot-201516--21.xml
till justitie- och migrationsminister Morgan Johansson (S),0,e9c0e7e6,/content/corpus/protocols/201516/prot-201516--20.xml
"Jag sitter med i Parlamentariska landsbygdskommittén, och det
              bor ungefär lika många människor på landsbygden i dag som det
              gjorde 1950. Det finns rapporter som nu pekar på att Långtidsutredningens
              mycket negativa siffror kanske är felaktiga, om vi gör rätt saker
              med dem som sökt sig till Sverige och om vi klarar bostäder och
              jobb. Det är en ganska positiv bild.",0,d4d529c0,/content/corpus/protocols/201516/prot-201516--126.xml
Anf. 6 PENILLA GUNTHER (KD):,1,b935034c,/content/corpus/protocols/201516/prot-201516--117.xml
Anf. 89 LARS-AXEL NORDELL (KD):,1,dde8b00e,/content/corpus/protocols/201516/prot-201516--116.xml
"Myndigheten för press, radio och tv har föreslagit att inskränkningen
              i möjligheten att utnyttja exklusiva sändningsrättigheter till
              evenemangen ska gälla för sådana rättigheter som har förvärvats
              tidigast det datum då EU-kommissionen publicerar ett beslut om
              att godkänna en svensk evenemangslista.",0,7c5a8de4,/content/corpus/protocols/201516/prot-201516--114.xml
"Lite längre fram står det: Liknande arrangemang har vid t.ex.
              internationella övningar på svenskt territorium hittills kunnat
              lösas genom överenskommelser i varje specifikt fall.",0,1f7487f3,/content/corpus/protocols/201516/prot-201516--111.xml
"Jag ska dock ta en annan tråd. Sifo har gjort en undersökning
              av stödet för värdlandsavtalet. 57 procent tycker inte att det
              ska godkännas, 27 procent är för. Av de rödgröna väljarna är 70
              procent emot och 14 procent för. En framstående tysk socialdemokrat,
              utrikesminister Steinmeier, vill i stället förnya dialogen, återuppbygga
              förtroendet och återupprätta säkerheten, vilket kan vara av intresse.
              Tunga socialdemokratiska namn som Thage G Peterson , Maj Britt
              Theorin och Pierre Schori kan knappast avfärdas som okunniga och
              naiva Putinagenter. Socialdemokrater för tro och solidaritet vill
              omförhandla avtalet. Partidistrikten i Skåne, Göteborg och Helsingfors
              vill gärna bordlägga frågan ett år. Det råkar sammanfalla med
              vårt yrkande. Man har på olika sätt tagit ställning mot att riksdagen
              nu beslutar om ett värdlandsavtal.",0,6152b5cb,/content/corpus/protocols/201516/prot-201516--111.xml
Jenny Bengtsson (V),0,04c8658c,/content/corpus/protocols/201516/prot-201516--111.xml
"Fru talman! Det nya betygssystemet är bra eftersom det ställer
              högre krav på elevernas prestationer. Jag tycker att den nya betygsskalan
              fungerar väl med fler nyanser så att det går att fånga upp vad
              eleverna verkligen kan. Samtidigt har vi sett att det nya betygssystemet
              leder till att eleverna känner sig bestraffade för det de inte
              kan i stället för att belönas för det de presterar. Det kan också
              vara motivationsdödande, vilket är något vi ska sätta stopp för.",0,2c6cb2cb,/content/corpus/protocols/201516/prot-201516--104.xml
Anf. 48 INGEMAR NILSSON (S) replik:,1,872ed1d5,/content/corpus/protocols/201415/prot-201415--96.xml
Anf. 48 JENS HOLM (V) replik:,1,8c83cf4b,/content/corpus/protocols/201415/prot-201415--94.xml TP
Anf. 62 MONICA GREEN (S),1,b51caf61,/content/corpus/protocols/201415/prot-201415--93.xml
"Att i det läget, när vi ser på de sista kronorna och funderar
              över var vi använder dem bäst, bestämma sig för att ekonomin kommer
              att krascha och landet gå i konkurs om vi inte ser till att gällande
              system bibehålls, så att de som i dag har poolrengöring eller
              bartender får statliga subventioner för det också framöver, är
              för mig helt obegripligt. Det är bättre att ge de pengarna till
              exempelvis ensamstående mödrar eller fattiga pensionärer. På så
              sätt får man igång sysselsättningen mycket snabbare och effektivare,
              och då får vi in än mer skattepengar. De som i dag har råd med
              poolrengöring kommer med allra största sannolikhet även framöver
              att se till att poolen blir rengjord, även om inte vi subventionerar
              dem med de sista kronorna.",0,fca76b8d,/content/corpus/protocols/201415/prot-201415--81.xml
"Jag och regeringen har i stället valt ingången fördjupat samarbete.
              Man skulle kanske kunna åstadkomma ökad effektivitet som kan ge
              någon sparad krona, men det vill jag inte göra någon utfästelse
              om. Jag ser samarbetet i första hand som säkerhetspolitiskt och
              inte som något som har med en grundläggande ekonomisk ambition
              att göra.",0,cedf5514,/content/corpus/protocols/201415/prot-201415--77.xml
"Riksrevisionens rapport om förvaltningen av regionala projektmedel
              (skr. 2014/15:12)",0,02633efa,/content/corpus/protocols/201415/prot-201415--74.xml
Anf. 32 Arbetsmarknadsminister YLVA JOHANSSON (S),1,6063a6c2,/content/corpus/protocols/201415/prot-201415--71.xml
(Beslut fattades under § 12 .),0,a94f8d05,/content/corpus/protocols/201415/prot-201415--70.xml
"Tredje vice talmannen anmälde att utdrag ur prot. 2014/15:23
            för torsdagen den 5 mars i ärende om subsidiaritetsprövning av
            EU-förslag hade kommit in från miljö- och jordbruksutskottet.",0,26b62a32,/content/corpus/protocols/201415/prot-201415--69.xml
Anf. 56 Försvarsminister PETER HULTQVIST (S),1,b8528354,/content/corpus/protocols/201415/prot-201415--68.xml
den 23 februari,0,d99d0839,/content/corpus/protocols/201415/prot-201415--65.xml
Anf. 3 HILLEVI LARSSON (S),1,85a16a6a,/content/corpus/protocols/201415/prot-201415--54.xml
Anf. 30 CECILIA MAGNUSSON (M):,1,4a589167,/content/corpus/protocols/201415/prot-201415--50.xml
§ 3 Ärenden för hänvisning till utskott,0,946a9ff8,/content/corpus/protocols/201415/prot-201415--33.xml
"Vi har gått från ett gigantiskt budgetöverskott till ett gigantiskt
              budgetunderskott, och det är under Moderaternas tid vid makten.",0,81ac06c0,/content/corpus/protocols/201415/prot-201415--30.xml
Kammaren biföll utskottets förslag.,0,7addecf0,/content/corpus/protocols/201415/prot-201415--27.xml
Anf. 15 HÅKAN SVENNELING (V) replik:,1,a291fc62,/content/corpus/protocols/201415/prot-201415--24.xml TP
"Det är dumt och onödigt att lägga stora resurser på att nyutexaminerade
              handelshögskolestudenter eller läkare eller någon som har gått
              yrkesprogrammets elektrikerlinje ska få jobb. De får jobb i alla
              fall. Det är bättre att lägga samhällets gemensamma resurser på
              de ungdomar som har svårt att ta sig in på arbetsmarknaden och
              att anpassa stödet till individen. Människor ser olika ut, och
              olika ungdomar behöver olika stöd.",0,edc67e1e,/content/corpus/protocols/201415/prot-201415--23.xml  
Anf. 381 THOMAS STRAND (S),1,f3e18b9d,/content/corpus/protocols/201415/prot-201415--20.xml
"Alliansen sjösatte en handlingsplan, en marin strategi, och tillsatte
              en utredning om tonnageskatt, och jag utgår från att den nya regeringen
              återkommer till riksdagen med konkreta förslag vad gäller tonnagebeskattning.
              Men vi ska också vara ärliga och säga att det inte räcker. Det
              är en fråga, men ska vi stärka sjöfarten är det mycket mer som
              ska till. Det handlar till exempel om landinfrastrukturen till
              och från våra hamnar, så att godset på ett bra sätt kan ta sig
              dit. Det handlar om att ta fasta på de möjligheter som öppnats
              för kommuner och regioner att vara med och finansiera viktig sjöfartsinfrastruktur.
              Det handlar om forskningen. På många ställen har vi forskning
              som är relevant för sjöfarten, till exempel på Chalmers där man
              forskar på områden som säkerhet, konstruktion och logistik, vilket
              bidrar med ny kunskap och bygger konkurrenskraft för sjöfarten.
              Vi har naturligtvis också utbildningen, för en sjöfart kräver
              sjöfolk. Då måste vi utbilda personer, och de som utbildas måste
              ha praktikplatser. Det är i detta ljus man ska se den satsning
              Alliansen tidigare har gjort på att underlätta för praktikplatserna,
              till exempel att få fram fler praktikplatser men också vara med
              och finansiera så att man kan åka till och från fartyg för att
              kunna få en praktik. Det är något som vi följer upp i vår budget
              med en särskild satsning till Chalmers och Linnéuniversitetet.",0,dbe23cee,/content/corpus/protocols/201415/prot-201415--20.xml
